% Model,515Project.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 27 2024, 18:44"
% Dimension,3
% Nodes,45447
% Expressions,1
% Description,Multislice
% x,y,z,Electric field norm
1.1062295663104727E-9,0.013807688141657556,0.006845376662043651,62.785619893489425
1.1062295663104727E-9,0.012558698704169891,0.007554914285644683,69.71326278069941
1.1062295663036965E-9,0.012558698704169891,0.007618288683890208,69.7092410782738
1.1062295663036965E-9,0.01260397925778898,0.00755947950439018,69.45348784926703
1.1062295663240252E-9,0.013115974338688987,0.007609899661657052,66.60427858640324
1.1062295663240252E-9,0.013115974338688986,0.007736813805321751,66.59621327897815
1.1062295663104727E-9,0.013206544004537076,0.0076190490589221165,66.08219681899234
1.1062295662969202E-9,0.01255869870416989,0.008388247618978016,69.6614774092763
1.1062295662969202E-9,0.01255869870416989,0.008451622017223541,69.65745895916606
1.1062295662969202E-9,0.01260397925778898,0.008392812837723512,69.40168872816477
1.1062295663104727E-9,0.01260397925778898,0.0074907910483742405,69.45785666453423
1.1062295663104727E-9,0.013206544004537076,0.0074814777155072145,66.09095611335204
1.1062295662969202E-9,0.01260397925778898,0.008324124381707572,69.4060538327806
1.1062295663062582E-9,0.011999999979052905,0.007500000940831835,72.88782748916822
1.1062295663062582E-9,0.011999999979052905,0.00749999890943875,72.88782745668092
1.1062295663062582E-9,0.011999999979052904,0.008333334274165168,72.90361850040989
1.1062295663062582E-9,0.011999999979052904,0.008333332242772083,72.90361846782054
1.1062295663062582E-9,0.011999999979052905,0.009166667607498503,72.91945170576884
1.1062295663062582E-9,0.011999999979052905,0.009166665576105416,72.91945167307748
1.1062295663104727E-9,0.013671819896283587,0.007664957218891945,63.90179720810569
1.1062295663240252E-9,0.013115974338688986,0.008443232994990384,66.92829353022725
1.1062295662969202E-9,0.01255869870416989,0.00922158095231135,69.97857483660542
1.1062295663104727E-9,0.013807688141657556,0.007472058457670397,63.147472932260456
1.1062295663104727E-9,0.013206544004537076,0.008314811048840548,66.4224095061081
1.1062295662969202E-9,0.01260397925778898,0.009157457715040907,69.72409625961515
1.1062295663062582E-9,0.011999999979052904,0.006666667607498501,73.08476811989365
1.1062295663240252E-9,0.014226229701644059,0.006886753910469704,61.192395472958154
1.1062295663062582E-9,0.011999999979052904,0.009999998909438751,73.18194275867232
1.1062295663062582E-9,0.012000001407291795,0.01,73.6417061767881
1.1062295663062582E-9,0.011999999956202592,0.009999999999999998,73.44873015964933
1.1062295663104727E-9,0.012616892379855414,0.009238777147904968,69.9199025325176
1.1062295662969202E-9,0.012611715125189008,0.009206173768869367,70.05351765473411
1.1062295663104727E-9,0.01323378441910718,0.008477552979552395,66.51990640711652
1.1062295663104727E-9,0.013222872275833056,0.008412360753491926,66.72406218246162
1.1062295663240252E-9,0.013850676458358944,0.007716328811199826,63.151511139132936
1.1062295663104727E-9,0.013833470688257932,0.007618561327664359,63.45807929004317
1.1062295663036965E-9,0.012652909375256406,0.009194333378774906,69.7216857354353
1.1062295663104727E-9,0.013305817343221017,0.008388666757549812,66.1269219302058
1.1062295662969202E-9,0.013958725311185628,0.00758300013632472,62.56708856688663
1.1062295663104727E-9,0.014467568497610713,0.006955104642847254,59.245706627022955
1.1062295662833677E-9,0.01272519167258156,0.0031221610007500723,68.7749712444591
1.106229566317249E-9,0.012772314504758981,0.0031081867829911127,68.51780237104751
1.1062295662833677E-9,0.01272519167258156,0.003070549676542576,68.56303906863717
1.1062295662765914E-9,0.013448791729942925,0.002910978410796112,64.9824976579973
1.106229566290144E-9,0.013543110730958766,0.002882975380397925,64.46945626206443
1.1062295662698151E-9,0.013448791729942925,0.002807569289459449,64.7476171911747
1.1062295662291576E-9,0.014170793143092367,0.002699785599240471,61.215036557798946
1.1062295663104727E-9,0.014312379974632514,0.0026576992915815106,60.449449239878234
1.1062295662291576E-9,0.014170793143092367,0.00254439285811257,60.925702083297395
1.1062295662833677E-9,0.012725191672581562,0.0022888276674167393,68.62816047125396
1.1062295663104727E-9,0.012772314504758984,0.002274853449657779,68.36871720725253
1.1062295662833677E-9,0.012725191672581562,0.0022372163432092433,68.63224553307205
1.1062295662562626E-9,0.013448791729942925,0.002077645077462779,64.80969276934633
1.1062295662765914E-9,0.013543110730958766,0.002049642047064592,64.28752499606833
1.1062295662630389E-9,0.013448791729942925,0.0019742359561261166,64.81803117835096
1.1062295662833677E-9,0.01272519167258156,0.0014554943340834062,68.69746620878783
1.106229566317249E-9,0.012772314504758981,0.0014415201163244463,68.43808974471776
1.1062295662833677E-9,0.01272519167258156,0.00140388300987591,68.70155781678646
1.106229566317249E-9,0.012772314504758984,0.002329977433170508,68.36427935242384
1.1062295662765914E-9,0.013543110730958766,0.0021601026393366775,64.2784283876909
1.1062295663104727E-9,0.012772314504758981,0.001496644099837175,68.43364481457472
1.1062295663062582E-9,0.01200002470528176,0.002500019953742862,72.40920055436982
1.1062295663062582E-9,0.012000024705281758,0.001666686620409529,72.48419363638138
1.1062295663062582E-9,0.01200002470528176,8.333532870761959E-4,72.55926094938883
1.1062295663062582E-9,0.01200002470528176,0.0024999933487523775,72.40920295662539
1.1062295662291576E-9,0.014170793143092365,0.0018664522659071385,61.20448203278529
1.1062295663062582E-9,0.012000024705281758,0.0016666600154190447,72.48419604104214
1.1062295662765914E-9,0.013448791729942925,0.0012443117441294463,64.98907453443357
1.106229566290144E-9,0.01272519167258156,6.221610007500735E-4,68.79923122574573
1.1062295663062582E-9,0.01200002470528176,8.333266820857117E-4,72.55926335644709
1.1062295662969202E-9,0.014312379974632512,0.001990375240186014,60.436455266368824
1.106229566290144E-9,0.013543110730958766,0.0013267693060033444,64.47452363531863
1.1062295663240252E-9,0.012772314504758981,6.633107665038422E-4,68.54120930777216
1.1062295663062582E-9,0.012000024705281758,0.0033333266820857106,72.53209609398486
1.1062295662833677E-9,0.014891187293956797,0.002488582510979889,57.82979440050285
1.1062295663062582E-9,0.012000024705281758,1.9953742863202265E-8,72.89925285548891
1.1062295662698151E-9,0.012773590431845878,0.0031376660374626397,68.6009312025677
1.1062295662698151E-9,0.013547180856049047,0.0029419991459806254,64.56472429657983
1.1062295662833677E-9,0.014320771280252217,0.002746332254498611,60.565990164052934
1.1062295662765914E-9,0.012802427482608757,0.0031303721828520514,68.44884759315417
1.10622956624271E-9,0.01360485587825555,0.002927411203888494,64.26276582482208
1.1062295662833677E-9,0.014407284273902348,0.002724450224924938,60.116964980691684
1.1062295662698151E-9,0.015094361704455385,0.0025506653630165965,56.67724896954703
1.1062295663062582E-9,0.011999999974563958,0.002500001675611853,72.57811055618126
1.1062295663062582E-9,0.012000001417602761,0.0025000011850289648,72.38716168304764
1.1062295663062582E-9,0.011999999974563958,0.0025000000015935474,72.57811068290913
1.1062295663062582E-9,0.011999999974563956,0.0016666683422785198,72.6438879516177
1.1062295663062582E-9,0.01200000141760276,0.001666667851695632,72.46878222488272
1.1062295663062582E-9,0.011999999974563956,0.0016666666682602148,72.6438880784374
1.1062295663062582E-9,0.011999999974563958,8.333350089451866E-4,72.70971006838815
1.1062295663062582E-9,0.012000001417602761,8.333345183622988E-4,72.55044643473886
1.1062295663062582E-9,0.011999999974563958,8.333333349268816E-4,72.70971019529945
1.1062295663062582E-9,0.011999999974563956,0.003333333334926881,72.68113050038075
1.1062295663062582E-9,0.011999999974563956,1.6756118538253248E-9,73.31095892634929
1.1062295663240252E-9,0.012772879698648175,6.235858142624168E-4,68.58907497462107
1.1062295662698151E-9,0.01354505301477753,0.0012471690629504324,64.62038344009227
1.1062295662562626E-9,0.01431651807744494,0.00187074978443058,60.71976609051673
1.1062295663104727E-9,0.012773373686072965,5.888656461343557E-4,68.81551952104232
1.1062295662562626E-9,0.01354674735758318,0.0011777301386069106,64.65482713749915
1.1062295662969202E-9,0.014320121029093394,0.0017665946310794656,60.52886470486587
1.1062295662969202E-9,0.012820830033456708,6.250000000000086E-4,68.5592066505864
1.1062295662765914E-9,0.013641661567489843,0.0012500000000000172,64.14611113524333
1.1062295663104727E-9,0.014462493101522977,0.0018750000000000257,59.77221313981961
1.10622956624271E-9,0.015093494700603605,0.0023554591235520205,56.427954924157795
1.1062295663062584E-9,0.012000001320062873,0,73.76282393087875
1.1062295663062582E-9,0.011999999956202592,0,73.32710558305605
1.1062295663062582E-9,0.012000001636635626,0.006666665709266507,73.81945188566779
1.1062295663062582E-9,0.011999999974563956,0.0066666649942419085,73.88292182324811
1.1062295663062582E-9,0.011999999961676049,0.006666666632751724,73.53541854151564
1.1062295663062582E-9,0.012000001636635628,0.004166665709266508,73.32250379751761
1.1062295663062582E-9,0.011999999974563958,0.00416666499424191,73.50049699759379
1.1062295663062582E-9,0.011999999974563958,0.004166666668260215,73.50049724327911
1.1062295663062582E-9,0.012000001636635626,0.004999999042599841,73.41773232574002
1.1062295663062582E-9,0.011999999974563956,0.004999998327575242,73.6245991951816
1.1062295663062582E-9,0.011999999974563956,0.0050000000015935474,73.62459944089088
1.1062295663062582E-9,0.012000001636635628,0.0058333323759331744,73.51303438129239
1.1062295663062582E-9,0.011999999974563958,0.005833331660908576,73.74871264713943
1.1062295663062582E-9,0.011999999974563958,0.005833333334926881,73.74871289287255
1.1062295663062582E-9,0.012000001636635628,0.004166667336041917,73.32250398353256
1.1062295663062582E-9,0.012000001636635626,0.005000000669375251,73.41773251190553
1.1062295663062582E-9,0.012000001636635628,0.005833334002708583,73.51303456760806
1.1062295663062582E-9,0.012000001636635626,0.0033333340027085837,72.90935434792542
1.1062295662969202E-9,0.013859398152914901,0.006653552473286473,62.555545952491514
1.1062295663104727E-9,0.013981956410099057,0.006652688141588696,61.87133399734161
1.1062295663104727E-9,0.013239598910845475,0.006657923554790792,66.0110334850908
1.1062295662969202E-9,0.01332130481894458,0.006657347330814634,65.55484010231756
1.1062295663036965E-9,0.012619799668776053,0.0066622946362951095,69.46804474007448
1.1062295663104727E-9,0.012660653227790104,0.0066620065200405695,69.23994346557129
1.1062295663240252E-9,0.014479197394984324,0.006649181391782155,58.99486910252933
1.1062295663062582E-9,-0.007599999974744809,0.005416665827556308,101.0995443390459
1.1062295663062582E-9,-0.0076000003333311006,0.005416666066955252,101.09953999349862
1.1062295663062584E-9,-0.007599999974707824,0.005416667158991628,101.09954434788007
1.1062295663062584E-9,-0.0075999999747078245,0.005833332495290216,101.09897568367259
1.106229566306258E-9,-0.007600000333203857,0.005833332734192091,101.09897133849825
1.1062295663062582E-9,-0.007599999974670876,0.005833333826075181,101.09897569253276
1.1062295663062582E-9,-0.007599999974670875,0.006249999163023081,101.09842192524282
1.1062295663062582E-9,-0.007600000333076686,0.006249999401428597,101.09841758044593
1.1062295663062582E-9,-0.007599999974633962,0.006250000493158327,101.09842193412895
1.1062295663062584E-9,-0.007600000905614127,0.005416664437459223,100.45551106273899
1.1062295663062582E-9,-0.007600000905614128,0.00583333110412589,100.470550107158
1.1062295663062584E-9,-0.007600000905614127,0.006249997770792556,100.48559743923045
1.1062295663062582E-9,-0.007600000905614127,0.005416666426573475,100.45551113855623
1.1062295663062584E-9,-0.007600000905614128,0.005833333093240142,100.47055018300901
1.1062295663062584E-9,-0.007600000905614127,0.006249999759906808,100.48559751511516
1.1062295663062582E-9,-0.00759999997474481,0.005000000491907669,101.1029997046305
1.1062295663062584E-9,-0.007600000905614128,0.004999999759906809,100.72483401354566
1.1062295663062584E-9,-0.007600000905614128,0.006666664437459222,100.81313483946077
1.1062295663062582E-9,-0.007599999974633963,0.006666665830754905,102.10459795747698
1.1062295663062584E-9,-0.007599999975498739,0.004999999263815451,101.10380621374856
1.1062295663062582E-9,-0.007600000905614127,0.003749999759906808,100.96714339583099
1.1062295663062584E-9,-0.007600000905614127,0.00375000174902106,100.96714350669717
1.1062295663062584E-9,-0.007599999975498738,0.003750000635624406,101.01766674403486
1.1062295663062584E-9,-0.007600000905614128,0.004166666426573476,100.9909145775436
1.1062295663062582E-9,-0.007600000905614128,0.004166668415687727,100.99091468841365
1.1062295663062584E-9,-0.007599999975498739,0.004166667302291073,101.04569028022775
1.1062295663062582E-9,-0.007600000905614127,0.004583333093240142,101.01468651552915
1.1062295663062582E-9,-0.007600000905614127,0.004583335082354394,101.01468662640308
1.1062295663062584E-9,-0.007599999975498738,0.00458333396895774,101.07371506979544
1.1062295663062584E-9,-0.007599999975498738,0.00374999926381545,101.01766665452857
1.1062295663062584E-9,-0.007599999975498739,0.0041666659304821175,101.0456901907173
1.1062295663062584E-9,-0.007599999975498738,0.004583332597148783,101.07371498028084
1.1062295663062582E-9,-0.007600000905614128,0.0033333350823543935,100.58088588652542
1.1062295663062584E-9,-0.007599999975498739,0.00333333396895774,100.48200793227582
1.1062295663062582E-9,-0.007599999977672839,0.0033333326085148688,100.82271727467412
1.1062295663062582E-9,-0.00760000136062004,0.003333331644182898,100.44354069084595
1.1062295663062582E-9,-0.007599999977672838,0.002916667446741923,100.78626448809094
1.1062295663062582E-9,-0.007599999977672838,0.002916665941848202,100.78626439125003
1.1062295663062584E-9,-0.007600001360620039,0.002916664977516232,100.78226611888331
1.1062295663062582E-9,-0.007599999977672839,0.0025000007800752557,100.75919897793733
1.1062295663062582E-9,-0.007599999977672839,0.002499999275181535,100.75919888109748
1.1062295663062582E-9,-0.00760000136062004,0.0024999983108495646,100.77727191012322
1.1062295663062582E-9,-0.007599999977672838,0.002083334113408589,100.73213376273193
1.1062295663062582E-9,-0.007599999977672838,0.002083332608514868,100.73213366589316
1.1062295663062582E-9,-0.007600001360620039,0.002083331644182898,100.77229198964052
1.1062295663062582E-9,-0.007600001360620039,0.002916667164173237,100.78226614683695
1.1062295663062584E-9,-0.00760000136062004,0.0025000004975065703,100.77727193799858
1.1062295663062582E-9,-0.007600001360620039,0.002083333830839903,100.77229201743768
1.1062295663062582E-9,-0.00760000136062004,0.0016666671641732361,100.67726693640226
1.1062295663062582E-9,-0.007599999977672839,0.0016666674467419225,100.70369113051778
1.1062295663062582E-9,-0.007599999980280356,0.0016666661501747915,100.59956021365934
1.106229566306258E-9,-0.007600003902999653,0.0033333326049774384,100.09852206403004
1.1062295663062582E-9,-0.007599999971499457,0.007916665983130873,100.19403359531051
1.1062295663062582E-9,-0.007600002779829286,0.007916666231050362,100.30062421101135
1.1062295663062582E-9,-0.007599999971499457,0.00791666716324797,100.19403344508616
1.1062295663062582E-9,-0.007599999971499458,0.00749999931646421,100.24679887353814
1.1062295663062582E-9,-0.007600002779829287,0.007499999564383696,100.33323061277602
1.1062295663062582E-9,-0.007599999971499458,0.007500000496581305,100.24679872331306
1.1062295663062582E-9,-0.007599999971499457,0.0070833326497975425,100.29956440050609
1.1062295663062582E-9,-0.007600002779829286,0.007083332897717029,100.36589103177135
1.1062295663062582E-9,-0.007599999971499457,0.0070833338299146386,100.2995642502803
1.1062295663062582E-9,-0.007600002779829286,0.007916668540135315,100.30062402568527
1.1062295663062582E-9,-0.007600002779829287,0.00750000187346865,100.33323042713496
1.1062295663062582E-9,-0.007600002779829286,0.007083335206801983,100.36589084581547
1.1062295663062582E-9,-0.007599999971499458,0.008333332649797543,100.14035845464537
1.1062295663062582E-9,-0.007600002779829287,0.008333332897717028,100.24212266731907
1.1062295663062582E-9,-0.007600002779829287,0.006666668540135317,100.37345101257047
1.1062295663062582E-9,-0.007599999971499458,0.006666667163247972,101.45648098282363
